id,title,project_name,developer,community,city,property_type,bedrooms,bathrooms,size_sqft,price_aed,payment_plan,handover,status,amenities,nearby_landmarks,roi_hint,latitude,longitude,image_url,source,featured
SYN_0441,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower A,"Schultz, Pitts and Bradshaw",Ajman Downtown,Ajman,Apartment,2,3,1027.0,147563,40/60 post-handover,Q4 2027,Off-plan,"Gym, Security, Sea View, Balcony, Maids Room, Parking",Ajman Downtown,9% Net Yield,25.397013979296613,55.50494641361989,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0442,Apartment in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Tower A,Randolph Ltd,Jumeirah Village Circle,Dubai,Apartment,1,2,760.0,697903,Cash/Mortgage,Ready,Ready,"Sea View, Parking, Maids Room, Gym, Balcony, Security",Jumeirah Village Circle,,25.05438684230397,55.198145279571946,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0443,Villa in Al Furjan - 2 Bed,Al Furjan Villas,Curry-Webb,Al Furjan,Dubai,Villa,2,3,1662.0,1377483,Cash/Mortgage,Ready,Ready,"Metro Access, Sea View, Parking, Security, Gym, Balcony",Al Furjan,5% Net Yield,25.044103811660815,55.15017640807789,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0444,Apartment in Dubai Marina - 4 Bed,Dubai Marina Tower B,"Fields, Ellis and Thomas",Dubai Marina,Dubai,Apartment,4,5,1854.0,2605035,60/40,Q2 2026,Off-plan,"Sea View, Parking, Maids Room",Dubai Marina,7% Net Yield,25.072980975444043,55.149136836585285,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0445,Penthouse in Palm Jumeirah - 1 Bed,Palm Jumeirah Villas,"Lara, Wood and Porter",Palm Jumeirah,Dubai,Penthouse,1,2,922.0,2118737,50/50,Q4 2025,Off-plan,"Gym, Parking, Security, Metro Access",Palm Jumeirah,,25.12048011876233,55.14507230425168,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0446,Apartment in Business Bay - 1 Bed,Business Bay Tower A,Lewis Group,Business Bay,Dubai,Apartment,1,2,847.0,995184,1% Monthly,Q2 2026,Off-plan,"Security, Balcony, Pool, Maids Room",Business Bay,7% Net Yield,25.181872786757346,55.274818412211566,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0447,Villa in Creek Harbour - 0 Bed,Creek Harbour Villas,"Anderson, Nichols and Fuller",Creek Harbour,Dubai,Villa,0,1,630.0,704021,Cash/Mortgage,Ready,Ready,"Parking, Maids Room, Pool, Gym",Creek Harbour,8% Net Yield,25.19446695804596,55.34806556985433,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0448,Villa in Al Furjan - 1 Bed,Al Furjan Villas,"Owens, Jackson and Jackson",Al Furjan,Dubai,Villa,1,2,1480.5,1260363,60/40,Q1 2027,Off-plan,"Sea View, Pool, Gym, Security",Al Furjan,5% Net Yield,25.035533519118573,55.15361843819654,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0449,Apartment in Dubai Marina - 3 Bed,Dubai Marina Tower A,"Schmidt, Ruiz and Ruiz",Dubai Marina,Dubai,Apartment,3,4,1402.0,1812124,Cash/Mortgage,Ready,Ready,"Pool, Maids Room, Security, Parking, Sea View",Dubai Marina,8% Net Yield,25.083676959459236,55.134232179391795,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0450,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower C,Alexander Inc,Downtown Dubai,Dubai,Apartment,1,2,708.0,942808,60/40,Q4 2027,Off-plan,"Sea View, Security, Metro Access, Gym, Pool, Maids Room",Downtown Dubai,,25.198844999966106,55.27618037087866,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0451,Apartment in Al Furjan - 2 Bed,Al Furjan Tower A,Carter-Ramirez,Al Furjan,Dubai,Apartment,2,3,1125.0,897189,Cash/Mortgage,Ready,Ready,"Pool, Maids Room, Parking, Security, Metro Access",Al Furjan,,25.048032855559008,55.13993571871426,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0452,Villa in Creek Harbour - 3 Bed,Creek Harbour Villas,Perry-Robinson,Creek Harbour,Dubai,Villa,3,4,2359.5,3412019,40/60 post-handover,Q4 2025,Off-plan,"Parking, Sea View, Gym, Balcony",Creek Harbour,,25.188193124248453,55.33988415487862,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0453,Townhouse in Palm Jumeirah - 3 Bed,Palm Jumeirah Villas,"Myers, Jones and Ortiz",Palm Jumeirah,Dubai,Townhouse,3,4,1560.0,2958494,Cash/Mortgage,Ready,Ready,"Sea View, Parking, Balcony, Gym, Security, Metro Access",Palm Jumeirah,7% Net Yield,25.105174806277063,55.14086703560075,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0454,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower A,Hughes-Spencer,Dubai Marina,Dubai,Apartment,1,2,950.0,1311135,Cash/Mortgage,Ready,Ready,"Sea View, Security, Pool, Parking",Dubai Marina,5% Net Yield,25.07543385438536,55.14190485960082,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0455,Apartment in Palm Jumeirah - 1 Bed,Palm Jumeirah Tower A,Yu-Edwards,Palm Jumeirah,Dubai,Apartment,1,2,713.0,1643267,Cash/Mortgage,Ready,Ready,"Metro Access, Gym, Pool, Balcony, Maids Room",Palm Jumeirah,,25.117069394545084,55.13829174326572,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0456,Apartment in Al Furjan - 5 Bed,Al Furjan Tower A,"Alvarado, Jackson and Jackson",Al Furjan,Dubai,Apartment,5,6,2000.0,1651535,Cash/Mortgage,Ready,Ready,"Sea View, Gym, Security",Al Furjan,,25.039210645586778,55.14384811244605,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0457,Apartment in Creek Harbour - 1 Bed,Creek Harbour Tower C,"Williams, Williams and Stephens",Creek Harbour,Dubai,Apartment,1,2,865.0,1271606,Cash/Mortgage,Ready,Ready,"Parking, Balcony, Pool, Metro Access",Creek Harbour,,25.20361948882869,55.33608010009119,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0458,Apartment in Palm Jumeirah - 1 Bed,Palm Jumeirah Tower C,Henderson-Spencer,Palm Jumeirah,Dubai,Apartment,1,2,999.0,2277229,Cash/Mortgage,Ready,Ready,"Sea View, Maids Room, Parking, Security, Pool, Balcony",Palm Jumeirah,8% Net Yield,25.11409707546113,55.1393206186333,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0459,Villa in Creek Harbour - 3 Bed,Creek Harbour Villas,Hernandez Ltd,Creek Harbour,Dubai,Villa,3,4,2071.5,2720272,Cash/Mortgage,Ready,Ready,"Balcony, Gym, Sea View, Maids Room, Metro Access",Creek Harbour,,25.191571927836975,55.339195271244776,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0460,Apartment in Ajman Downtown - 1 Bed,Ajman Downtown Tower B,Tanner Inc,Ajman Downtown,Ajman,Apartment,1,2,793.0,140266,Cash/Mortgage,Ready,Ready,"Metro Access, Sea View, Pool, Gym, Balcony",Ajman Downtown,,25.41113815272075,55.51536053627819,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0461,Apartment in Dubai Hills Estate - 2 Bed,Dubai Hills Estate Tower C,Daugherty-Murphy,Dubai Hills Estate,Dubai,Apartment,2,3,1235.0,1846246,Cash/Mortgage,Ready,Ready,"Security, Gym, Maids Room",Dubai Hills Estate,,25.11683011225189,55.2296453691363,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0462,Villa in Dubai Marina - 3 Bed,Dubai Marina Villas,Webb Ltd,Dubai Marina,Dubai,Villa,3,4,2187.0,2484840,Cash/Mortgage,Ready,Ready,"Maids Room, Parking, Balcony, Security, Sea View",Dubai Marina,,25.073661271937127,55.13928313882542,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0463,Apartment in Ajman Downtown - 2 Bed,Ajman Downtown Tower C,"Rodriguez, Nichols and Martin",Ajman Downtown,Ajman,Apartment,2,3,1270.0,185985,1% Monthly,Q4 2025,Off-plan,"Metro Access, Security, Sea View",Ajman Downtown,9% Net Yield,25.411505883643123,55.50620771495515,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0464,Apartment in Creek Harbour - 1 Bed,Creek Harbour Tower B,"Armstrong, Logan and Young",Creek Harbour,Dubai,Apartment,1,2,990.0,1411952,50/50,Q4 2025,Off-plan,"Maids Room, Security, Parking, Metro Access, Sea View, Balcony",Creek Harbour,,25.200572458500066,55.346073740992146,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0465,Apartment in Creek Harbour - 3 Bed,Creek Harbour Tower A,Richardson and Sons,Creek Harbour,Dubai,Apartment,3,4,1345.0,1688611,50/50,Q4 2027,Off-plan,"Metro Access, Pool, Gym, Balcony, Security, Sea View",Creek Harbour,,25.186852993910264,55.34621616614472,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0466,Apartment in Jumeirah Village Circle - 2 Bed,Jumeirah Village Circle Tower C,"Johnson, Jordan and Mendoza",Jumeirah Village Circle,Dubai,Apartment,2,3,1137.0,796086,60/40,Q4 2025,Off-plan,"Maids Room, Security, Pool",Jumeirah Village Circle,5% Net Yield,25.051790406336384,55.19699842467065,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0467,Penthouse in Business Bay - 1 Bed,Business Bay Villas,Mills-King,Business Bay,Dubai,Penthouse,1,2,952.0,1094831,60/40,Q4 2027,Off-plan,"Parking, Security, Sea View, Maids Room, Gym, Pool",Business Bay,8% Net Yield,25.19173348019576,55.273721400213574,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0468,Townhouse in Dubai Marina - 2 Bed,Dubai Marina Villas,Gay-Rivas,Dubai Marina,Dubai,Townhouse,2,3,1278.0,1491678,40/60 post-handover,Q1 2027,Off-plan,"Sea View, Balcony, Maids Room",Dubai Marina,,25.08093450243007,55.14324628514176,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0469,Townhouse in Creek Harbour - 3 Bed,Creek Harbour Villas,"Smith, Blair and Rodriguez",Creek Harbour,Dubai,Townhouse,3,4,1449.0,1677627,60/40,Q4 2025,Off-plan,"Metro Access, Sea View, Maids Room, Security, Parking",Creek Harbour,9% Net Yield,25.19433386566766,55.353031004035536,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0470,Apartment in Business Bay - 0 Bed,Business Bay Tower B,"Johnson, Smith and Woods",Business Bay,Dubai,Apartment,0,1,549.0,570897,60/40,Q4 2025,Off-plan,"Maids Room, Parking, Balcony",Business Bay,,25.189674599862784,55.25745131199136,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0471,Penthouse in Dubai Marina - 1 Bed,Dubai Marina Villas,"Brown, Barnes and Fitzpatrick",Dubai Marina,Dubai,Penthouse,1,2,715.0,795981,Cash/Mortgage,Ready,Ready,"Parking, Balcony, Sea View, Gym",Dubai Marina,9% Net Yield,25.07792903055183,55.13091949411053,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0472,Villa in Dubai Marina - 3 Bed,Dubai Marina Villas,Smith LLC,Dubai Marina,Dubai,Villa,3,4,2202.0,2294949,Cash/Mortgage,Ready,Ready,"Gym, Balcony, Metro Access, Sea View, Pool",Dubai Marina,7% Net Yield,25.085924005300647,55.141653783733446,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0473,Apartment in Business Bay - 3 Bed,Business Bay Tower A,Carroll PLC,Business Bay,Dubai,Apartment,3,4,1352.0,1310414,Cash/Mortgage,Ready,Ready,"Balcony, Gym, Pool",Business Bay,7% Net Yield,25.19313698685184,55.260772092522814,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0474,Villa in Creek Harbour - 3 Bed,Creek Harbour Villas,Campbell Inc,Creek Harbour,Dubai,Villa,3,4,2101.5,2659436,Cash/Mortgage,Ready,Ready,"Gym, Maids Room, Pool",Creek Harbour,,25.20333082730005,55.34083824207181,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0475,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower C,Johnston-Thomas,Downtown Dubai,Dubai,Apartment,1,2,770.0,1027954,Cash/Mortgage,Ready,Ready,"Pool, Security, Metro Access, Sea View",Downtown Dubai,,25.20201013423884,55.27040738122631,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0476,Villa in Creek Harbour - 4 Bed,Creek Harbour Villas,"Miller, Haney and Downs",Creek Harbour,Dubai,Villa,4,5,2412.0,2674955,Cash/Mortgage,Ready,Ready,"Parking, Sea View, Maids Room",Creek Harbour,,25.198876706286264,55.339918603881614,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0477,Apartment in Al Furjan - 2 Bed,Al Furjan Tower B,Robinson-Martin,Al Furjan,Dubai,Apartment,2,3,1053.0,1000038,Cash/Mortgage,Ready,Ready,"Pool, Metro Access, Parking",Al Furjan,,25.0445361923349,55.14652430207539,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0478,Apartment in Business Bay - 2 Bed,Business Bay Tower C,"Ryan, Shepard and Thompson",Business Bay,Dubai,Apartment,2,3,1181.0,1412217,Cash/Mortgage,Ready,Ready,"Security, Balcony, Metro Access, Sea View, Gym, Maids Room",Business Bay,6% Net Yield,25.17912024764143,55.27327225442033,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0479,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower A,Greer-Anderson,Dubai Marina,Dubai,Apartment,1,2,769.0,1105352,60/40,Q1 2027,Off-plan,"Maids Room, Parking, Pool",Dubai Marina,,25.081895258656164,55.134414714308384,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0480,Apartment in Palm Jumeirah - 2 Bed,Palm Jumeirah Tower C,Martin and Sons,Palm Jumeirah,Dubai,Apartment,2,3,1093.0,2440729,50/50,Q4 2027,Off-plan,"Maids Room, Pool, Gym, Sea View, Metro Access",Palm Jumeirah,,25.11529610732256,55.13693892764487,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0481,Apartment in Al Furjan - 3 Bed,Al Furjan Tower C,Meza LLC,Al Furjan,Dubai,Apartment,3,4,1507.0,1239884,Cash/Mortgage,Ready,Ready,"Pool, Maids Room, Gym, Metro Access",Al Furjan,,25.04785332301099,55.149137082854686,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0482,Townhouse in Dubai Hills Estate - 3 Bed,Dubai Hills Estate Villas,"Hughes, Oliver and Lewis",Dubai Hills Estate,Dubai,Townhouse,3,4,1396.0,1645056,Cash/Mortgage,Ready,Ready,"Security, Gym, Parking, Balcony",Dubai Hills Estate,,25.107869147226875,55.23264038898468,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0483,Townhouse in Dubai Marina - 2 Bed,Dubai Marina Villas,Stone PLC,Dubai Marina,Dubai,Townhouse,2,3,1093.0,1313350,50/50,Q4 2025,Off-plan,"Gym, Sea View, Pool, Parking, Metro Access, Balcony",Dubai Marina,5% Net Yield,25.085879409019046,55.14638355491153,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0484,Apartment in Creek Harbour - 3 Bed,Creek Harbour Tower A,Bell-Bass,Creek Harbour,Dubai,Apartment,3,4,1575.0,1836318,Cash/Mortgage,Ready,Ready,"Gym, Maids Room, Pool, Parking",Creek Harbour,,25.187492513467102,55.35261724431807,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0485,Apartment in Jumeirah Village Circle - 0 Bed,Jumeirah Village Circle Tower C,Smith and Sons,Jumeirah Village Circle,Dubai,Apartment,0,1,496.0,369267,Cash/Mortgage,Ready,Ready,"Maids Room, Parking, Pool, Metro Access",Jumeirah Village Circle,,25.056637915596607,55.201234910117016,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0486,Apartment in Business Bay - 1 Bed,Business Bay Tower B,Reynolds-Harris,Business Bay,Dubai,Apartment,1,2,875.0,969578,40/60 post-handover,Q1 2027,Off-plan,"Gym, Balcony, Sea View, Pool",Business Bay,,25.18099864736931,55.26868880213356,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0487,Apartment in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Tower C,Escobar-Murray,Jumeirah Village Circle,Dubai,Apartment,1,2,818.0,760868,40/60 post-handover,Q1 2027,Off-plan,"Pool, Parking, Balcony",Jumeirah Village Circle,,25.067034783416823,55.20333917150495,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0488,Apartment in Dubai Marina - 2 Bed,Dubai Marina Tower A,Wagner PLC,Dubai Marina,Dubai,Apartment,2,3,1091.0,1319097,60/40,Q1 2027,Off-plan,"Balcony, Metro Access, Pool, Sea View",Dubai Marina,9% Net Yield,25.07249356204296,55.139548776848635,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0489,Apartment in Dubai Marina - 2 Bed,Dubai Marina Tower C,"Wood, Campos and Lewis",Dubai Marina,Dubai,Apartment,2,3,1155.0,1238567,Cash/Mortgage,Ready,Ready,"Gym, Pool, Sea View, Metro Access, Security",Dubai Marina,9% Net Yield,25.077048277256942,55.14375234522607,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0490,Apartment in Downtown Dubai - 0 Bed,Downtown Dubai Tower A,"Long, Flores and Simmons",Downtown Dubai,Dubai,Apartment,0,1,530.0,943903,40/60 post-handover,Q2 2026,Off-plan,"Parking, Metro Access, Gym, Maids Room",Downtown Dubai,5% Net Yield,25.201653924971676,55.270390611823224,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0491,Townhouse in Business Bay - 1 Bed,Business Bay Villas,"Simon, Scott and Thomas",Business Bay,Dubai,Townhouse,1,2,982.0,1284348,Cash/Mortgage,Ready,Ready,"Metro Access, Gym, Balcony",Business Bay,,25.1796499477014,55.27126305023208,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0492,Villa in Jumeirah Village Circle - 1 Bed,Jumeirah Village Circle Villas,Murphy Group,Jumeirah Village Circle,Dubai,Villa,1,2,1120.5,903848,50/50,Q1 2027,Off-plan,"Metro Access, Balcony, Pool",Jumeirah Village Circle,,25.050195745917296,55.20987724635548,https://images.unsplash.com/photo-1613977257363-707ba9348227?w=600&h=400&fit=crop,synthetic,False
SYN_0493,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower C,"Reilly, Baxter and Fields",Dubai Marina,Dubai,Apartment,1,2,927.0,1046938,40/60 post-handover,Q4 2025,Off-plan,"Security, Gym, Pool, Maids Room, Parking",Dubai Marina,5% Net Yield,25.082776959466567,55.132225843044914,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0494,Villa in Dubai Hills Estate - 2 Bed,Dubai Hills Estate Villas,Acosta Ltd,Dubai Hills Estate,Dubai,Villa,2,3,1521.0,1703833,40/60 post-handover,Q2 2026,Off-plan,"Gym, Pool, Metro Access, Security",Dubai Hills Estate,,25.102066669431853,55.241363679048426,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
SYN_0495,Apartment in Jumeirah Village Circle - 0 Bed,Jumeirah Village Circle Tower A,"Olson, Wood and Lambert",Jumeirah Village Circle,Dubai,Apartment,0,1,663.0,513433,Cash/Mortgage,Ready,Ready,"Gym, Security, Parking",Jumeirah Village Circle,6% Net Yield,25.057215899992062,55.205567800842495,https://images.unsplash.com/photo-1522708323590-d24dbb6b0267?w=600&h=400&fit=crop,synthetic,False
SYN_0496,Apartment in Al Furjan - 1 Bed,Al Furjan Tower C,"Braun, Bennett and Johnson",Al Furjan,Dubai,Apartment,1,2,957.0,831418,60/40,Q4 2025,Off-plan,"Metro Access, Sea View, Balcony, Parking",Al Furjan,,25.037259232790092,55.15789341100653,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0497,Apartment in Downtown Dubai - 1 Bed,Downtown Dubai Tower B,Bowen-Myers,Downtown Dubai,Dubai,Apartment,1,2,944.0,1349422,1% Monthly,Q2 2026,Off-plan,"Metro Access, Security, Parking, Pool, Maids Room",Downtown Dubai,,25.1901497984549,55.27542604692855,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0498,Apartment in Business Bay - 0 Bed,Business Bay Tower C,Moody-Johnson,Business Bay,Dubai,Apartment,0,1,548.0,563336,Cash/Mortgage,Ready,Ready,"Gym, Parking, Security",Business Bay,6% Net Yield,25.18889947765062,55.26640311382539,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0499,Apartment in Al Furjan - 1 Bed,Al Furjan Tower C,"Carrillo, Lam and Wilkins",Al Furjan,Dubai,Apartment,1,2,758.0,726614,60/40,Q4 2025,Off-plan,"Parking, Gym, Pool",Al Furjan,,25.051861293608702,55.140714629474104,https://images.unsplash.com/photo-1522771739844-6a9f6d5f14af?w=600&h=400&fit=crop,synthetic,False
SYN_0500,Townhouse in Creek Harbour - 2 Bed,Creek Harbour Villas,Stevenson Ltd,Creek Harbour,Dubai,Townhouse,2,3,1128.0,1542715,1% Monthly,Q2 2026,Off-plan,"Pool, Balcony, Maids Room, Gym, Metro Access",Creek Harbour,7% Net Yield,25.204771980004026,55.34453630919561,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0501,Townhouse in Ajman Downtown - 1 Bed,Ajman Downtown Villas,"Ortiz, Brady and Moore",Ajman Downtown,Ajman,Townhouse,1,2,755.0,103999,50/50,Q1 2027,Off-plan,"Metro Access, Sea View, Maids Room",Ajman Downtown,,25.399888903298077,55.517172714666046,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0502,Apartment in Dubai Marina - 1 Bed,Dubai Marina Tower C,Williams Inc,Dubai Marina,Dubai,Apartment,1,2,915.0,1127185,Cash/Mortgage,Ready,Ready,"Gym, Metro Access, Balcony, Parking, Pool",Dubai Marina,,25.076305024682053,55.134791384092466,https://images.unsplash.com/photo-1505691938895-1758d7feb511?w=600&h=400&fit=crop,synthetic,False
SYN_0503,Apartment in Al Furjan - 2 Bed,Al Furjan Tower B,Duncan PLC,Al Furjan,Dubai,Apartment,2,3,1004.0,994093,1% Monthly,Q1 2027,Off-plan,"Metro Access, Gym, Maids Room, Pool, Balcony",Al Furjan,6% Net Yield,25.04775244245973,55.147149307073015,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0504,Townhouse in Jumeirah Village Circle - 2 Bed,Jumeirah Village Circle Villas,"Alexander, Nguyen and Lee",Jumeirah Village Circle,Dubai,Townhouse,2,3,1039.0,861618,50/50,Q2 2026,Off-plan,"Gym, Metro Access, Balcony, Maids Room, Sea View",Jumeirah Village Circle,5% Net Yield,25.057676125915503,55.21558344971988,https://images.unsplash.com/photo-1583608205776-bfd35f0d9f83?w=600&h=400&fit=crop,synthetic,False
SYN_0505,Villa in Jumeirah Village Circle - 3 Bed,Jumeirah Village Circle Villas,"Wyatt, Roach and Shannon",Jumeirah Village Circle,Dubai,Villa,3,4,2203.5,2019876,Cash/Mortgage,Ready,Ready,"Pool, Balcony, Metro Access, Parking, Gym, Sea View",Jumeirah Village Circle,7% Net Yield,25.051294046700672,55.20685536706215,https://images.unsplash.com/photo-1600596542815-ffad4c1539a9?w=600&h=400&fit=crop,synthetic,False
SYN_0506,Apartment in Business Bay - 1 Bed,Business Bay Tower A,"Wood, Ellis and Watkins",Business Bay,Dubai,Apartment,1,2,877.0,987573,Cash/Mortgage,Ready,Ready,"Security, Parking, Metro Access, Gym, Sea View, Balcony",Business Bay,5% Net Yield,25.17898173268081,55.2676206856704,https://images.unsplash.com/photo-1502672260266-1c1ef2d93688?w=600&h=400&fit=crop,synthetic,False
SYN_0507,Townhouse in Dubai Hills Estate - 3 Bed,Dubai Hills Estate Villas,Booth LLC,Dubai Hills Estate,Dubai,Townhouse,3,4,1591.0,1987158,Cash/Mortgage,Ready,Ready,"Gym, Balcony, Maids Room",Dubai Hills Estate,5% Net Yield,25.121003293020745,55.23357541100302,https://images.unsplash.com/photo-1600607687939-ce8a6c25118c?w=600&h=400&fit=crop,synthetic,False
SYN_0508,Apartment in Ajman Downtown - 3 Bed,Ajman Downtown Tower A,"Logan, Lucas and Torres",Ajman Downtown,Ajman,Apartment,3,4,1397.0,261113,60/40,Q4 2027,Off-plan,"Sea View, Balcony, Gym, Metro Access, Security, Maids Room",Ajman Downtown,,25.404301696002136,55.5171872850798,https://images.unsplash.com/photo-1484154218962-a197022b5858?w=600&h=400&fit=crop,synthetic,False
SYN_0509,Villa in Al Furjan - 2 Bed,Al Furjan Villas,"Parker, Carson and Sloan",Al Furjan,Dubai,Villa,2,3,1699.5,1487361,40/60 post-handover,Q2 2026,Off-plan,"Parking, Gym, Maids Room, Balcony, Pool, Metro Access",Al Furjan,,25.048144488147656,55.142775991678825,https://images.unsplash.com/photo-1613490493576-7fde63acd811?w=600&h=400&fit=crop,synthetic,False
